CO_PROCEDIMENTO,CO_CID,ST_PRINCIPAL,DT_COMPETENCIA
0302050027,G635,S,202306
0302050027,G636,S,202306
0302050027,G638,S,202306
0302050027,G64,S,202306
0302050027,G700,S,202306
0302050027,G701,S,202306
0302050027,G702,S,202306
0302050027,G708,S,202306
0302050027,G709,S,202306
0302050027,G710,S,202306
0302050027,G711,S,202306
0302050027,G712,S,202306
0302050027,G713,S,202306
0302050027,G718,S,202306
0302050027,G719,S,202306
0302050027,G730,S,202306
0302050027,G731,S,202306
0302050027,G732,S,202306
0302050027,G733,S,202306
0302050027,G734,S,202306
0302050027,G735,S,202306
0302050027,G736,S,202306
0302050027,G737,S,202306
0302050027,G800,S,202306
0302050027,G801,S,202306
0302050027,G802,S,202306
0302050027,G803,S,202306
0302050027,G804,S,202306
0302050027,G808,S,202306
0302050027,G809,S,202306
0302050027,G810,S,202306
0302050027,G811,S,202306
0302050027,G819,S,202306
0302050027,G820,S,202306
0302050027,G821,S,202306
0302050027,G822,S,202306
0302050027,G823,S,202306
0302050027,G824,S,202306
0302050027,G825,S,202306
0302050027,G830,S,202306
0302050027,G831,S,202306
0302050027,G832,S,202306
0302050027,G833,S,202306
0302050027,G834,S,202306
0302050027,G838,S,202306
0302050027,G839,S,202306
0302050027,G910,S,202306
0302050027,G911,S,202306
0302050027,G912,S,202306
0302050027,G913,S,202306
0302050027,G918,S,202306
0302050027,G919,S,202306
0302050027,G92,S,202306
0302050027,G930,S,202306
0302050027,G931,S,202306
0302050027,G932,S,202306
0302050027,G933,S,202306
0302050027,G934,S,202306
0302050027,G935,S,202306
0302050027,G936,S,202306
0302050027,G937,S,202306
0302050027,G938,S,202306
0302050027,G939,S,202306
0302050027,G940,S,202306
0302050027,G941,S,202306
0302050027,G942,S,202306
0302050027,G948,S,202306
0302050027,G950,S,202306
0302050027,G951,S,202306
0302050027,G952,S,202306
0302050027,G958,S,202306
0302050027,G959,S,202306
0302050027,G990,S,202306
0302050027,G991,S,202306
0302050027,G992,S,202306
0302050027,G998,S,202306
0302050027,M000,S,202306
0302050027,M001,S,202306
0302050027,M002,S,202306
0302050027,M008,S,202306
0302050027,M009,S,202306
0302050027,M010,S,202306
0302050027,M011,S,202306
0302050027,M012,S,202306
0302050027,M013,S,202306
0302050027,M014,S,202306
0302050027,M015,S,202306
0302050027,M016,S,202306
0302050027,M018,S,202306
0302050027,M020,S,202306
0302050027,M021,S,202306
0302050027,M022,S,202306
0302050027,M023,S,202306
0302050027,M028,S,202306
0302050027,M029,S,202306
0302050027,M030,S,202306
0302050027,M031,S,202306
0302050027,M032,S,202306
0302050027,M036,S,202306
0302050027,M050,S,202306
0302050027,M051,S,202306
0302050027,M052,S,202306
0302050027,M053,S,202306
0302050027,M058,S,202306
0302050027,M059,S,202306
0302050027,M060,S,202306
0302050027,M061,S,202306
0302050027,M062,S,202306
0302050027,M063,S,202306
0302050027,M064,S,202306
0302050027,M068,S,202306
0302050027,M069,S,202306
0302050027,M070,S,202306
0302050027,M071,S,202306
0302050027,M072,S,202306
0302050027,M073,S,202306
0302050027,M074,S,202306
0302050027,M075,S,202306
0302050027,M076,S,202306
0302050027,M080,S,202306
0302050027,M081,S,202306
0302050027,M082,S,202306
0302050027,M083,S,202306
0302050027,M084,S,202306
0302050027,M088,S,202306
0302050027,M089,S,202306
0302050027,M090,S,202306
0302050027,M091,S,202306
0302050027,M092,S,202306
0302050027,M098,S,202306
0302050027,M100,S,202306
0302050027,M101,S,202306
0302050027,M102,S,202306
0302050027,M103,S,202306
0302050027,M104,S,202306
0302050027,M109,S,202306
0302050027,M110,S,202306
0302050027,M111,S,202306
0302050027,M112,S,202306
0302050027,M118,S,202306
0302050027,M119,S,202306
0302050027,M120,S,202306
0302050027,M121,S,202306
0302050027,M122,S,202306
0302050027,M123,S,202306
0302050027,M124,S,202306
0302050027,M125,S,202306
0302050027,M128,S,202306
0302050027,M130,S,202306
0302050027,M131,S,202306
0302050027,M138,S,202306
0302050027,M139,S,202306
0302050027,M140,S,202306
0302050027,M141,S,202306
0302050027,M142,S,202306
0302050027,M143,S,202306
0302050027,M144,S,202306
0302050027,M145,S,202306
0302050027,M146,S,202306
0302050027,M148,S,202306
0302050027,M150,S,202306
0302050027,M151,S,202306
0302050027,M152,S,202306
0302050027,M153,S,202306
0302050027,M154,S,202306
0302050027,M158,S,202306
0302050027,M159,S,202306
0302050027,M160,S,202306
0302050027,M161,S,202306
0302050027,M162,S,202306
0302050027,M163,S,202306
0302050027,M164,S,202306
0302050027,M165,S,202306
0302050027,M166,S,202306
0302050027,M167,S,202306
0302050027,M169,S,202306
0302050027,M170,S,202306
0302050027,M171,S,202306
0302050027,M172,S,202306
0302050027,M173,S,202306
0302050027,M174,S,202306
0302050027,M175,S,202306
0302050027,M179,S,202306
0302050027,M180,S,202306
0302050027,M181,S,202306
0302050027,M182,S,202306
0302050027,M183,S,202306
0302050027,M184,S,202306
0302050027,M185,S,202306
0302050027,M189,S,202306
0302050027,M190,S,202306
0302050027,M191,S,202306
0302050027,M192,S,202306
0302050027,M198,S,202306
0302050027,M199,S,202306
0302050027,M200,S,202306
0302050027,M201,S,202306
0302050027,M202,S,202306
0302050027,M203,S,202306
0302050027,M204,S,202306
0302050027,M205,S,202306
0302050027,M206,S,202306
0302050027,M210,S,202306
0302050027,M211,S,202306
0302050027,M212,S,202306
0302050027,M213,S,202306
0302050027,M214,S,202306
0302050027,M215,S,202306
0302050027,M216,S,202306
0302050027,M217,S,202306
0302050027,M218,S,202306
0302050027,M219,S,202306
0302050027,M220,S,202306
0302050027,M221,S,202306
0302050027,M222,S,202306
0302050027,M223,S,202306
0302050027,M224,S,202306
0302050027,M228,S,202306
0302050027,M229,S,202306
0302050027,M230,S,202306
0302050027,M231,S,202306
0302050027,M232,S,202306
0302050027,M233,S,202306
0302050027,M234,S,202306
0302050027,M235,S,202306
0302050027,M236,S,202306
0302050027,M238,S,202306
0302050027,M239,S,202306
0302050027,M240,S,202306
0302050027,M241,S,202306
0302050027,M242,S,202306
0302050027,M243,S,202306
0302050027,M244,S,202306
0302050027,M245,S,202306
0302050027,M246,S,202306
0302050027,M247,S,202306
0302050027,M248,S,202306
0302050027,M249,S,202306
0302050027,M250,S,202306
0302050027,M251,S,202306
0302050027,M252,S,202306
0302050027,M253,S,202306
0302050027,M254,S,202306
0302050027,M255,S,202306
0302050027,M256,S,202306
0302050027,M257,S,202306
0302050027,M258,S,202306
0302050027,M259,S,202306
0302050027,M300,S,202306
0302050027,M301,S,202306
0302050027,M302,S,202306
0302050027,M303,S,202306
0302050027,M308,S,202306
0302050027,M310,S,202306
0302050027,M311,S,202306
0302050027,M312,S,202306
0302050027,M313,S,202306
0302050027,M314,S,202306
0302050027,M315,S,202306
0302050027,M316,S,202306
0302050027,M318,S,202306
0302050027,M319,S,202306
0302050027,M320,S,202306
0302050027,M321,S,202306
0302050027,M328,S,202306
0302050027,M329,S,202306
0302050027,M330,S,202306
0302050027,M331,S,202306
0302050027,M332,S,202306
0302050027,M339,S,202306
0302050027,M340,S,202306
0302050027,M341,S,202306
0302050027,M342,S,202306
0302050027,M348,S,202306
0302050027,M349,S,202306
0302050027,M350,S,202306
0302050027,M351,S,202306
0302050027,M352,S,202306
0302050027,M353,S,202306
0302050027,M354,S,202306
0302050027,M355,S,202306
0302050027,M356,S,202306
0302050027,M357,S,202306
0302050027,M358,S,202306
0302050027,M359,S,202306
0302050027,M360,S,202306
0302050027,M361,S,202306
0302050027,M362,S,202306
0302050027,M363,S,202306
0302050027,M364,S,202306
0302050027,M368,S,202306
0302050027,M400,S,202306
0302050027,M401,S,202306
0302050027,M402,S,202306
0302050027,M403,S,202306
0302050027,M404,S,202306
0302050027,M405,S,202306
0302050027,M410,S,202306
0302050027,M411,S,202306
0302050027,M412,S,202306
0302050027,M413,S,202306
0302050027,M414,S,202306
0302050027,M415,S,202306
0302050027,M418,S,202306
0302050027,M419,S,202306
0302050027,M420,S,202306
0302050027,M421,S,202306
0302050027,M429,S,202306
0302050027,M430,S,202306
0302050027,M431,S,202306
0302050027,M432,S,202306
0302050027,M433,S,202306
0302050027,M434,S,202306
0302050027,M435,S,202306
0302050027,M436,S,202306
0302050027,M438,S,202306
0302050027,M439,S,202306
0302050027,M45,S,202306
0302050027,M460,S,202306
0302050027,M461,S,202306
0302050027,M462,S,202306
0302050027,M463,S,202306
0302050027,M464,S,202306
0302050027,M465,S,202306
0302050027,M468,S,202306
0302050027,M469,S,202306
0302050027,M470,S,202306
0302050027,M471,S,202306
0302050027,M472,S,202306
0302050027,M478,S,202306
0302050027,M479,S,202306
0302050027,M480,S,202306
0302050027,M481,S,202306
0302050027,M482,S,202306
0302050027,M483,S,202306
0302050027,M484,S,202306
0302050027,M485,S,202306
0302050027,M488,S,202306
0302050027,M489,S,202306
0302050027,M490,S,202306
0302050027,M491,S,202306
0302050027,M492,S,202306
0302050027,M493,S,202306
0302050027,M494,S,202306
0302050027,M495,S,202306
0302050027,M498,S,202306
0302050027,M500,S,202306
0302050027,M501,S,202306
0302050027,M502,S,202306
0302050027,M503,S,202306
0302050027,M508,S,202306
0302050027,M509,S,202306
0302050027,M510,S,202306
0302050027,M511,S,202306
0302050027,M512,S,202306
0302050027,M513,S,202306
0302050027,M514,S,202306
0302050027,M518,S,202306
0302050027,M519,S,202306
0302050027,M530,S,202306
0302050027,M531,S,202306
0302050027,M532,S,202306
0302050027,M533,S,202306
0302050027,M538,S,202306
0302050027,M539,S,202306
0302050027,M540,S,202306
0302050027,M541,S,202306
0302050027,M542,S,202306
0302050027,M543,S,202306
0302050027,M544,S,202306
0302050027,M545,S,202306
0302050027,M546,S,202306
0302050027,M548,S,202306
0302050027,M549,S,202306
0302050027,M600,S,202306
0302050027,M601,S,202306
0302050027,M602,S,202306
0302050027,M608,S,202306
0302050027,M609,S,202306
0302050027,M610,S,202306
0302050027,M611,S,202306
0302050027,M612,S,202306
0302050027,M613,S,202306
0302050027,M614,S,202306
0302050027,M615,S,202306
0302050027,M619,S,202306
0302050027,M620,S,202306
0302050027,M621,S,202306
0302050027,M622,S,202306
0302050027,M623,S,202306
0302050027,M624,S,202306
0302050027,M625,S,202306
0302050027,M626,S,202306
0302050027,M628,S,202306
0302050027,M629,S,202306
0302050027,M630,S,202306
0302050027,M631,S,202306
0302050027,M632,S,202306
0302050027,M633,S,202306
0302050027,M638,S,202306
0302050027,M650,S,202306
0302050027,M651,S,202306
0302050027,M652,S,202306
0302050027,M653,S,202306
0302050027,M654,S,202306
0302050027,M658,S,202306
0302050027,M659,S,202306
0302050027,M660,S,202306
0302050027,M661,S,202306
0302050027,M662,S,202306
0302050027,M663,S,202306
0302050027,M664,S,202306
0302050027,M665,S,202306
0302050027,M670,S,202306
0302050027,M671,S,202306
0302050027,M672,S,202306
0302050027,M673,S,202306
0302050027,M674,S,202306
0302050027,M678,S,202306
0302050027,M679,S,202306
0302050027,M680,S,202306
0302050027,M688,S,202306
0302050027,M700,S,202306
0302050027,M701,S,202306
0302050027,M702,S,202306
0302050027,M703,S,202306
0302050027,M704,S,202306
0302050027,M705,S,202306
0302050027,M706,S,202306
0302050027,M707,S,202306
0302050027,M708,S,202306
0302050027,M709,S,202306
0302050027,M710,S,202306
0302050027,M711,S,202306
0302050027,M712,S,202306
0302050027,M713,S,202306
0302050027,M714,S,202306
0302050027,M715,S,202306
0302050027,M718,S,202306
0302050027,M719,S,202306
0302050027,M720,S,202306
0302050027,M721,S,202306
0302050027,M722,S,202306
0302050027,M724,S,202306
0302050027,M728,S,202306
0302050027,M729,S,202306
0302050027,M730,S,202306
0302050027,M731,S,202306
0302050027,M738,S,202306
0302050027,M750,S,202306
0302050027,M751,S,202306
0302050027,M752,S,202306
0302050027,M753,S,202306
0302050027,M754,S,202306
0302050027,M755,S,202306
0302050027,M758,S,202306
0302050027,M759,S,202306
0302050027,M760,S,202306
0302050027,M761,S,202306
0302050027,M762,S,202306
0302050027,M763,S,202306
0302050027,M764,S,202306
0302050027,M765,S,202306
0302050027,M766,S,202306
0302050027,M767,S,202306
0302050027,M768,S,202306
0302050027,M769,S,202306
0302050027,M770,S,202306
0302050027,M771,S,202306
0302050027,M772,S,202306
0302050027,M773,S,202306
0302050027,M774,S,202306
0302050027,M775,S,202306
0302050027,M778,S,202306
0302050027,M779,S,202306
0302050027,M790,S,202306
0302050027,M791,S,202306
0302050027,M792,S,202306
0302050027,M793,S,202306
0302050027,M794,S,202306
0302050027,M795,S,202306
0302050027,M796,S,202306
0302050027,M797,S,202306
0302050027,M798,S,202306
0302050027,M799,S,202306
0302050027,M800,S,202306
0302050027,M801,S,202306
0302050027,M802,S,202306
0302050027,M803,S,202306
0302050027,M804,S,202306
0302050027,M805,S,202306
0302050027,M808,S,202306
0302050027,M809,S,202306
0302050027,M810,S,202306
0302050027,M811,S,202306
0302050027,M812,S,202306
0302050027,M813,S,202306
0302050027,M814,S,202306
0302050027,M815,S,202306
0302050027,M816,S,202306
0302050027,M818,S,202306
0302050027,M819,S,202306
0302050027,M820,S,202306
0302050027,M821,S,202306
0302050027,M828,S,202306
0302050027,M830,S,202306
0302050027,M831,S,202306
0302050027,M832,S,202306
0302050027,M833,S,202306
0302050027,M834,S,202306
0302050027,M835,S,202306
0302050027,M838,S,202306
0302050027,M839,S,202306
0302050027,M840,S,202306
0302050027,M841,S,202306
0302050027,M842,S,202306
0302050027,M843,S,202306
0302050027,M844,S,202306
0302050027,M848,S,202306
0302050027,M849,S,202306
0302050027,M850,S,202306
0302050027,M851,S,202306
0302050027,M852,S,202306
0302050027,M853,S,202306
0302050027,M854,S,202306
0302050027,M855,S,202306
0302050027,M856,S,202306
0302050027,M858,S,202306
0302050027,M859,S,202306
0302050027,M860,S,202306
0302050027,M861,S,202306
0302050027,M862,S,202306
0302050027,M863,S,202306
0302050027,M864,S,202306
0302050027,M865,S,202306
0302050027,M866,S,202306
0302050027,M868,S,202306
0302050027,M869,S,202306
0302050027,M870,S,202306
0302050027,M871,S,202306
0302050027,M872,S,202306
0302050027,M873,S,202306
0302050027,M878,S,202306
0302050027,M879,S,202306
0302050027,M880,S,202306
0302050027,M888,S,202306
0302050027,M889,S,202306
0302050027,M890,S,202306
0302050027,M891,S,202306
0302050027,M892,S,202306
0302050027,M893,S,202306
0302050027,M894,S,202306
0302050027,M895,S,202306
0302050027,M896,S,202306
0302050027,M898,S,202306
0302050027,M899,S,202306
0302050027,M900,S,202306
0302050027,M901,S,202306
0302050027,M902,S,202306
0302050027,M903,S,202306
0302050027,M904,S,202306
0302050027,M905,S,202306
0302050027,M906,S,202306
0302050027,M907,S,202306
0302050027,M908,S,202306
0302050027,M910,S,202306
0302050027,M911,S,202306
0302050027,M912,S,202306
0302050027,M913,S,202306
0302050027,M918,S,202306
0302050027,M919,S,202306
0302050027,M920,S,202306
0302050027,M921,S,202306
0302050027,M922,S,202306
0302050027,M923,S,202306
0302050027,M924,S,202306
0302050027,M925,S,202306
0302050027,M926,S,202306
0302050027,M927,S,202306
0302050027,M928,S,202306
0302050027,M929,S,202306
0302050027,M930,S,202306
0302050027,M931,S,202306
0302050027,M932,S,202306
0302050027,M938,S,202306
0302050027,M939,S,202306
0302050027,M940,S,202306
0302050027,M941,S,202306
0302050027,M942,S,202306
0302050027,M943,S,202306
0302050027,M948,S,202306
0302050027,M949,S,202306
0302050027,M950,S,202306
0302050027,M951,S,202306
0302050027,M952,S,202306
0302050027,M953,S,202306
0302050027,M954,S,202306
0302050027,M955,S,202306
0302050027,M958,S,202306
0302050027,M959,S,202306
0302050027,M960,S,202306
0302050027,M961,S,202306
0302050027,M962,S,202306
0302050027,M963,S,202306
0302050027,M964,S,202306
0302050027,M965,S,202306
0302050027,M966,S,202306
0302050027,M968,S,202306
0302050027,M969,S,202306
0302050027,M990,S,202306
0302050027,M991,S,202306
0302050027,M992,S,202306
0302050027,M993,S,202306
0302050027,M994,S,202306
0302050027,M995,S,202306
0302050027,M996,S,202306
0302050027,M997,S,202306
0302050027,M998,S,202306
0302050027,M999,S,202306
0302050027,S936,S,202306
0302060014,A300,S,202306
0302060014,A301,S,202306
0302060014,A302,S,202306
0302060014,A303,S,202306
0302060014,A304,S,202306
0302060014,A305,S,202306
0302060014,A308,S,202306
0302060014,A309,S,202306
0302060014,B92,S,202306
0302060014,G000,S,202306
0302060014,G001,S,202306
0302060014,G002,S,202306
0302060014,G003,S,202306
0302060014,G008,S,202306
0302060014,G009,S,202306
0302060014,G01,S,202306
0302060014,G020,S,202306
0302060014,G021,S,202306
0302060014,G028,S,202306
0302060014,G030,S,202306
0302060014,G031,S,202306
0302060014,G032,S,202306
0302060014,G038,S,202306
0302060014,G039,S,202306
0302060014,G040,S,202306
0302060014,G041,S,202306
0302060014,G042,S,202306
0302060014,G048,S,202306
0302060014,G049,S,202306
0302060014,G050,S,202306
0302060014,G051,S,202306
0302060014,G052,S,202306
0302060014,G058,S,202306
0302060014,G060,S,202306
0302060014,G061,S,202306
0302060014,G062,S,202306
0302060014,G07,S,202306
0302060014,G08,S,202306
0302060014,G09,S,202306
0302060014,G10,S,202306
0302060014,G110,S,202306
0302060014,G111,S,202306
0302060014,G112,S,202306
0302060014,G113,S,202306
0302060014,G114,S,202306
0302060014,G118,S,202306
0302060014,G119,S,202306
0302060014,G120,S,202306
0302060014,G121,S,202306
0302060014,G122,S,202306
0302060014,G128,S,202306
0302060014,G129,S,202306
0302060014,G130,S,202306
0302060014,G131,S,202306
0302060014,G132,S,202306
0302060014,G138,S,202306
0302060014,G20,S,202306
0302060014,G210,S,202306
0302060014,G211,S,202306
0302060014,G212,S,202306
0302060014,G213,S,202306
0302060014,G218,S,202306
0302060014,G219,S,202306
0302060014,G22,S,202306
0302060014,G230,S,202306
0302060014,G231,S,202306
0302060014,G232,S,202306
0302060014,G238,S,202306
0302060014,G239,S,202306
0302060014,G240,S,202306
0302060014,G241,S,202306
0302060014,G242,S,202306
0302060014,G243,S,202306
0302060014,G244,S,202306
0302060014,G245,S,202306
0302060014,G248,S,202306
0302060014,G249,S,202306
0302060014,G250,S,202306
0302060014,G251,S,202306
0302060014,G252,S,202306
0302060014,G253,S,202306
0302060014,G254,S,202306
0302060014,G255,S,202306
0302060014,G256,S,202306
0302060014,G258,S,202306
0302060014,G259,S,202306
0302060014,G26,S,202306
0302060014,G300,S,202306
0302060014,G301,S,202306
0302060014,G308,S,202306
0302060014,G309,S,202306
0302060014,G310,S,202306
0302060014,G311,S,202306
0302060014,G312,S,202306
0302060014,G318,S,202306
0302060014,G319,S,202306
0302060014,G320,S,202306
0302060014,G328,S,202306
0302060014,G35,S,202306
0302060014,G360,S,202306
0302060014,G361,S,202306
0302060014,G368,S,202306
0302060014,G369,S,202306
0302060014,G370,S,202306
0302060014,G371,S,202306
0302060014,G372,S,202306
0302060014,G373,S,202306
0302060014,G374,S,202306
0302060014,G375,S,202306
0302060014,G378,S,202306
0302060014,G379,S,202306
0302060014,G400,S,202306
0302060014,G401,S,202306
